"kstp","kper","storage_in","constant_head_in","wells_in","drno_drains_in","recharge_in","et_segments_in","stream_leakage_in","total_in","storage_out","constant_head_out","wells_out","drno_drains_out","recharge_out","et_segments_out","stream_leakage_out","total_out","difference","discrepancy"
28,53,127703942,0,48236064.25,0,20725189.1562,0,539503432,736168792,97245631,0,71243668.5,5147384.625,0,21115457.2188,542259884,737012116,-843324,-0.09
31,54,103109242,0,49399391.75,0,75558626.8438,0,599903288,827970344,154683585,0,60671931.5,7135839.375,0,20609346.7812,585698516,828799084,-828740,-0.02
30,55,133211142,0,51473904.25,0,21418549.1562,0,577879624,783983448,99839503,0,71251348.5,5658415.625,0,21123761.2188,586972332,784845460,-862012,-0.08
31,56,106425818,0,52745159.75,0,75988658.8438,0,643008056,878167464,157030881,0,63721883.5,7564814.375,0,20843890.7812,629837908,878999276,-831812,-0.02
30,57,140516230,0,51987744.25,0,22334869.1562,0,615889352,830728408,100533791,0,77261268.5,6083491.625,0,22077981.2188,625672108,831628820,-900412,-0.08
31,58,114664858,0,53276127.75,0,78528674.8438,0,671949752,918419240,157470513,0,70621147.5,8185816.375,0,23033402.7812,660046292,919357036,-937796,-0.03
31,59,152137350,0,51987744.25,0,23856845.1562,0,631743688,859725784,100580719,0,85293300.5,6467329.625,0,24562677.2188,643766060,860670228,-944444,-0.08
30,60,119417466,0,53276127.75,0,79342994.8438,0,684223032,936259496,158905089,0,71906507.5,8430510.375,0,24557758.7812,673399764,937199468,-939972,-0.02
31,61,153968582,0,54271824.25,0,24105837.1562,0,648036936,880383320,104268143,0,85650340.5,6703754.625,0,25533181.2188,659176364,881331988,-948668,-0.08
30,62,120237786,0,55486527.75,0,79486034.8438,0,703951160,959161384,162669441,0,71906507.5,8636364.375,0,24936330.7812,691954516,960102892,-941508,-0.02
31,63,156577286,0,56555904.25,0,37136501.1562,0,686703560,936973400,126987615,0,85650340.5,7232047.625,0,25534265.2188,692587564,937992084,-1018684,-0.08
31,64,122292122,0,57770607.75,0,114267530.8438,0,739577272,1033907368,183913025,0,71906507.5,10716942.375,0,24937322.7812,743453012,1034926572,-1019204,-0.02
29,65,164273606,0,58692624.25,0,38560053.1562,0,732161992,993688408,131790847,0,85650340.5,8410783.625,0,25539377.2188,743357740,994749332,-1060924,-0.08
31,66,127862810,0,60054687.75,0,114639034.8438,0,778364984,1080921384,184733281,0,71906507.5,11333670.375,0,24945634.7812,789077716,1081996524,-1075140,-0.02
30,67,167879942,0,61930464.25,0,39056373.1562,0,771011528,1039878360,135369567,0,85728100.5,8940243.625,0,25644593.2188,785313452,1040996244,-1117884,-0.08
31,68,133759386,0,63400455.75,0,114950522.8438,0,818804408,1130914600,187367745,0,75808331.5,11786258.375,0,25678994.7812,831419604,1132060780,-1146180,-0.02
30,69,179948006,0,62444304.25,0,39439413.1562,0,799249608,1081081560,135396223,0,93325556.5,9285525.625,0,28159553.2188,816187436,1082354580,-1273020,-0.09
31,70,145064986,0,63931423.75,0,116597242.8438,0,838105016,1163698472,187493313,0,85102971.5,12201722.375,0,28735226.7812,851329748,1164862572,-1164100,-0.02
31,71,191451558,0,62444304.25,0,40523669.1562,0,809259848,1103679704,135404799,0,102712484.5,9422795.625,0,30603209.2188,826846508,1104990100,-1310396,-0.09
30,72,149990714,0,63931423.75,0,117212122.8438,0,846759352,1177893160,190305089,0,86318859.5,12279256.375,0,30109238.7812,860040404,1179052652,-1159492,-0.02
31,73,193666566,0,64728384.25,0,41154581.1562,0,823435592,1122985688,141158239,0,103041764.5,9605797.625,0,31084353.2188,839409452,1124299668,-1313980,-0.09
30,74,150856858,0,66141823.75,0,120995482.8438,0,883931960,1221925672,210086721,0,86318859.5,12500816.375,0,30293186.7812,883914580,1223114092,-1188420,-0.02
31,75,198979334,0,67012464.25,0,69589765.1562,0,873178184,1208760024,172104735,0,103041764.5,11376607.625,0,31085141.2188,892504620,1210112916,-1352892,-0.08
31,76,162030298,0,68425903.75,0,144936906.8438,0,931534520,1306927400,226002721,0,86318859.5,15750398.375,0,30295610.7812,949764948,1308132460,-1205060,-0.02
