"kstp","kper","storage_in","constant_head_in","wells_in","drno_drains_in","recharge_in","et_segments_in","stream_leakage_in","total_in","storage_out","constant_head_out","wells_out","drno_drains_out","recharge_out","et_segments_out","stream_leakage_out","total_out","difference","discrepancy"
30,405,1014042890,0,353684384.25,0,856652078.8125,0,4803240815,7027617210,1016973966,0,536930094.0625,99323842.4688,0,20931381.5312,5360035950,7034199290,-6582080,-0.09
31,406,957810038,0,362283103.75,0,762450257.1875,0,4975670417,7058216518,952914802,0,494994705.9375,97614429.5312,0,20472654.4688,5497758610,7063751430,-5534912,-2.77555756156289e-17
31,407,1022234890,0,353684384.25,0,857596462.8125,0,4813422447,7046934970,1017019662,0,543761006.0625,99456210.4688,0,21213965.5312,5372063854,7053518074,-6583104,-0.09
30,408,961982454,0,362283103.75,0,763064657.1875,0,4985131153,7072464454,954807154,0,496187985.9375,97717245.5312,0,20685970.4688,5508604818,7077999366,-5534912,-2.77555756156289e-17
31,409,1024875530,0,355967968.25,0,857997230.8125,0,4824279919,7063117242,1019868558,0,544187502.0625,99659714.4688,0,21256145.5312,5384723566,7069699322,-6582080,-0.09
30,410,962990454,0,364493023.75,0,771881297.1875,0,5009761425,7109129798,972333554,0,496187985.9375,97951917.5312,0,20686006.4688,5527540626,7114696454,-5566656,-2.77555756156289e-17
31,411,1025527690,0,358251552.25,0,881313198.8125,0,4861428591,7126517178,1044654734,0,544187502.0625,100796978.4688,0,21256189.5312,5422193774,7133093114,-6575936,-0.09
31,412,971785334,0,366776607.75,0,777186513.1875,0,5046519953,7162272326,976185586,0,496187985.9375,98806653.5312,0,20686322.4688,5576054674,7167916806,-5644480,-2.77555756156289e-17
28,413,1027602570,0,360314144.25,0,911766446.8125,0,4900125551,7199804858,1065664654,0,544187502.0625,103310210.4688,0,21256445.5312,5472019566,7206442234,-6637376,-0.09
31,414,980340598,0,369060191.75,0,782531409.1875,0,5084771473,7216707142,978815090,0,496187985.9375,99906205.5312,0,20687146.4688,5626796946,7222389510,-5682368,-2.77555756156289e-17
30,415,1031513866,0,363551264.25,0,913774766.8125,0,4944323439,7253160378,1068709774,0,544287342.0625,104058610.4688,0,21261877.5312,5521519726,7259841786,-6681408,-0.09
31,416,988007670,0,372405215.75,0,782575057.1875,0,5128621201,7271611974,980023026,0,501865489.9375,100462301.5312,0,21009306.4688,5673922450,7277277958,-5665984,0.00999999999999997
30,417,1043507978,0,364065824.25,0,914297006.8125,0,4972995439,7294863802,1068740494,0,551599278.0625,104515762.4688,0,21786697.5312,5555074158,7301721338,-6857536,-0.1
31,418,998307702,0,372936927.75,0,783900369.1875,0,5145682065,7300829766,980068082,0,509603409.9375,100955373.5312,0,21293002.4688,5694608274,7306523398,-5693632,0.00999999999999997
31,419,1051997194,0,364065824.25,0,915483438.8125,0,4984413039,7315957178,1068769294,0,558532334.0625,104819970.4688,0,21935797.5312,5568748654,7322810618,-6853440,-0.1
30,420,1002502902,0,372936927.75,0,784967889.1875,0,5157231761,7317641798,982441714,0,510647569.9375,101222749.5312,0,21371602.4688,5707661202,7323340550,-5698752,0.00999999999999997
