Stress_Period,Precipitation,SW Irrigation,GW Irrigation,ET,Recharge,Runoff,Storage,Error
400,24002398,0,0,-2252967,-14444119,0,-7305312,0
401,11111428,0,0,-4085544,-7263189,0,237305,0
402,13891063,0,0,-7702516,-6214287,0,25741,0
403,5604880,0,0,-12468745,-453306,0,7317172,0
404,3335430,0,0,-13862257,-269185,0,10796012,0
405,0,0,0,-1823187,0,0,1823187,0
406,0,0,0,0,0,0,0,0
407,1624499,0,0,-1539059,-85440,0,0,0
408,692616,0,0,-650195,-42421,0,0,0
409,2270285,0,0,-1619212,-142153,0,-508920,0
410,30781119,0,0,-2444407,-9168525,0,-19168187,0
411,33611281,0,0,-1456281,-31144810,0,-1010191,0
412,6618307,0,0,-2720442,-5650906,0,1753041,0
413,35781727,0,0,-3256355,-31523521,0,-1001851,0
414,14744926,0,0,-8195341,-6833153,0,283568,0
415,7855219,0,0,-13333694,-3279928,0,8758403,0
416,974554,0,0,-11212493,-44862,0,10282801,0
417,0,0,0,-611337,0,0,611337,0
418,862350,0,0,-830031,-32319,0,0,0
419,3068322,0,0,-2823636,-244687,0,0,0
420,4100609,0,0,-2667509,-329892,0,-1103208,0
